traffic,driver_id,weather,order_type,vehicle_type,driver_age,driver_rating,rest_lat,rest_lon,dest_lat,dest_lon,temp,humidity,distance
Very High,DEHRES010DEL03,Clear,Drinks,Bike,28,4.6,30.328.174,78.049.117,30.418.174,78.139.117,12.02,84.0,19.11
Very High,LUDHRES15DEL03,Clear,Snack,Bike,38,4.5,30.899.584,75.809.346,30.989.584,75.899.346,23.67,39.0,25.86
Very High,JAPRES18DEL03,Clear,Snack,Bike,29,4.8,26.913.987,75.752.891,27.053.987,75.892.891,23.72,29.0,27.45
Very High,CHENRES01DEL02,Cloudy,Meal,Bike,37,4.7,13.005.801,80.250.744,13.085.801,80.330.744,28.42,82.0,20.55
Very High,BANGRES01DEL01,Foggy,Meal,Bike,35,4.7,12.933.284,77.615.428,13.043.284,77.725.428,22.64,73.0,24.37
Very High,CHENRES13DEL01,Cloudy,Meal,Bike,32,4.9,13.027.018,80.254.791,13.137.018,80.364.791,28.38,82.0,22.66
Very High,SURRES05DEL02,Clear,Buffet,Bike,26,4.5,21.175.104,72.804.342,21.305.104,72.934.342,24.89,42.0,32.32
Very High,BANGRES17DEL03,Foggy,Buffet,Bike,30,4.1,12.972.532,77.608.179,13.062.532,77.698.179,22.32,73.0,18.39
Very High,LUDHRES15DEL02,Clear,Drinks,Bike,22,4.8,30.899.584,75.809.346,31.029.584,75.939.346,23.56,39.0,38.17837876717937
Very High,HYDRES06DEL01,Foggy,Buffet,Bike,33,3.0,17.455.894,78.375.467,17.565.894,78.485.467,22.6,60.0,26.32
Very High,MUMRES19DEL03,Foggy,Meal,Bike,20,4.7,19.131.141,72.813.074,19.221.141,72.903.074,26.62,57.0,22.94
Very High,PUNERES13DEL02,Clear,Snack,Bike,36,4.6,1.856.245,73.916.619,1.869.245,74.046.619,23.6,46.0,29.32
Very High,INDORES01DEL02,Clear,Buffet,Bike,27,4.5,22.695.207,75.866.059,22.825.207,75.996.059,22.25,44.0,27.93
Very High,MUMRES20DEL02,Foggy,Snack,Bike,22,4.7,19.103.249,72.846.749,19.233.249,72.976.749,27.86,57.0,31.33
Very High,BANGRES20DEL03,Foggy,Meal,Bike,31,4.9,12.972.161,77.596.014,13.062.161,77.686.014,22.33,73.0,18.08
Very High,KOLRES04DEL01,Foggy,Drinks,Bike,29,4.6,22.538.731,88.364.878,22.648.731,88.474.878,28.02,65.0,23.71
Very High,JAPRES09DEL02,Clear,Drinks,Bike,35,4.7,26.911.378,75.789.034,27.041.378,75.919.034,23.86,29.0,24.58
Very High,CHENRES06DEL03,Cloudy,Buffet,Bike,25,4.8,13.054.347,80.257.221,13.144.347,80.347.221,28.36,82.0,18.01
Very High,PUNERES17DEL01,Clear,Snack,Bike,21,2.6,18.530.963,73.828.972,18.640.963,73.938.972,23.15,48.0,26.14
Very High,CHENRES15DEL01,Cloudy,Drinks,Bike,33,4.9,13.026.286,80.275.235,13.096.286,80.345.235,28.41,82.0,19.98
Very High,KOCRES16DEL02,Cloudy,Meal,Bike,33,4.8,10.003.064,76.307.589,10.133.064,76.437.589,24.18,92.0,26.21
Very High,KOCRES12DEL02,Partly Cloudy,Buffet,Bike,28,4.8,9.988.483,76.295.211,10.118.483,76.425.211,24.14,92.0,26.93
Very High,INDORES16DEL02,Clear,Drinks,Bike,22,4.9,22.744.648,75.894.377,22.874.648,76.024.377,22.24,44.0,31.62
Very High,HYDRES03DEL02,Foggy,Buffet,E-Bike,22,4.8,17.422.819,78.449.578,17.552.819,78.579.578,22.68,60.0,28.1
Very High,BANGRES13DEL02,Foggy,Meal,E-Bike,38,4.7,12.935.662,7.761.413,13.065.662,7.774.413,22.33,73.0,26.27
Very High,MUMRES18DEL02,Foggy,Drinks,Bike,29,4.6,191.093,72.825.451,191.893,72.905.451,26.5,57.0,24.72
Very High,BANGRES18DEL01,Foggy,Snack,Bike,21,4.4,12.913.041,77.683.237,13.023.041,77.793.237,22.77,73.0,24.77
Very High,CHENRES07DEL03,Cloudy,Meal,Bike,34,4.6,13.081.878,80.248.519,13.171.878,80.338.519,28.34,82.0,22.32
Very High,MUMRES07DEL01,Foggy,Buffet,Bike,23,4.8,19.091.458,72.827.808,19.201.458,72.937.808,26.84,57.0,31.55
Very High,KOCRES03DEL02,Cloudy,Drinks,E-Bike,36,4.7,10.020.683,76.310.631,10.150.683,76.440.631,24.18,92.0,31.46
Very High,JAPRES03DEL02,Clear,Snack,Bike,34,4.2,26.913.483,75.803.139,27.043.483,75.933.139,23.83,29.0,27.46
Very High,MUMRES12DEL01,Clear,Drinks,Bike,24,4.4,19.207.222,72.972.281,19.317.222,73.082.281,27.97,52.0,21.95
Very High,JAPRES11DEL03,Clear,Snack,Bike,34,5.0,2.690.294,75.793.007,2.704.294,75.933.007,23.83,29.0,29.72
Very High,SURRES05DEL02,Clear,Buffet,Bike,21,4.8,21.175.104,72.804.342,21.305.104,72.934.342,24.89,42.0,32.32
Very High,JAPRES12DEL03,Clear,Meal,Bike,27,4.1,26.902.908,75.792.934,27.042.908,75.932.934,23.83,29.0,29.44
Very High,MYSRES12DEL03,Clear,Buffet,E-Bike,29,4.6,12.284.747,76.625.861,12.374.747,76.715.861,20.7,68.0,22.79
Very High,CHENRES20DEL02,Cloudy,Meal,Bike,34,4.0,12.975.996,80.221.898,13.105.996,80.351.898,28.4,82.0,29.79
Very High,MUMRES18DEL03,Foggy,Buffet,Bike,24,4.6,191.093,72.825.451,191.993,72.915.451,26.96,57.0,24.34
Very High,CHENRES15DEL03,Cloudy,Drinks,Bike,37,4.9,13.026.286,80.275.235,13.086.286,80.335.235,28.42,82.0,18.66
Very High,INDORES010DEL02,Clear,Meal,Bike,36,4.8,2.275.004,75.902.847,2.288.004,76.032.847,22.14,44.0,28.87
Very High,BANGRES010DEL01,Foggy,Drinks,Bike,24,4.6,12.933.298,77.614.293,13.043.298,77.724.293,22.64,73.0,24.11
Very High,MUMRES19DEL03,Foggy,Snack,Bike,38,4.8,19.131.141,72.813.074,19.221.141,72.903.074,26.62,57.0,22.94
Very High,MUMRES19DEL02,Clear,Meal,Bike,29,4.6,19.131.141,72.813.074,1.926.114,72.943.074,26.56,51.0,37.43
Very High,PUNERES19DEL02,Clear,Buffet,Bike,28,4.7,18.563.934,73.915.367,18.643.935,73.995.367,23.46,47.0,23.05
Very High,CHENRES06DEL03,Cloudy,Buffet,Bike,26,4.7,13.054.347,80.257.221,13.144.347,80.347.221,28.36,82.0,18.01
Very High,JAPRES04DEL03,Clear,Snack,Bike,33,3.7,26.902.328,75.794.257,27.042.328,75.934.257,23.83,29.0,29.64
Very High,CHENRES09DEL02,Cloudy,Buffet,Bike,35,4.9,13.044.694,8.026.147,13.124.694,8.034.147,28.37,82.0,18.15
Very High,MUMRES06DEL02,Foggy,Drinks,Bike,29,4.7,19.055.831,72.833.984,19.185.831,72.963.984,27.95,57.0,27.95
Very High,LUDHRES18DEL01,Clear,Buffet,E-Bike,21,5.0,30.890.184,75.829.615,31.000.184,75.939.615,23.64,39.0,23.0
Very High,PUNERES12DEL02,Clear,Snack,Bike,27,4.6,18.520.016,73.830.547,18.650.016,73.960.547,23.32,48.0,23.97
Very High,AURGRES09DEL03,Foggy,Meal,Bike,32,4.4,19.874.103,75.368.419,19.964.103,75.458.419,20.81,60.0,21.22
Very High,PUNERES19DEL02,Clear,Drinks,Bike,26,4.9,18.563.934,73.915.367,18.643.935,73.995.367,23.46,47.0,23.05
Very High,CHENRES01DEL02,Cloudy,Drinks,Bike,30,4.2,13.005.801,80.250.744,13.135.801,80.380.744,28.39,82.0,26.48
Very High,LUDHRES09DEL03,Clear,Meal,Bike,20,4.6,30.885.814,75.786.976,31.025.814,75.926.976,23.56,39.0,38.17837876717937
Very High,CHENRES05DEL03,Cloudy,Drinks,Bike,29,4.8,13.058.616,80.264.151,13.118.616,80.324.151,28.37,82.0,16.3
Very High,CHENRES15DEL03,Cloudy,Meal,Bike,37,4.3,13.026.286,80.275.235,13.086.286,80.335.235,28.42,82.0,18.66
Very High,MUMRES18DEL02,Foggy,Snack,Bike,21,4.9,191.093,72.825.451,192.393,72.955.451,26.93,57.0,33.07
Very High,HYDRES05DEL01,Foggy,Snack,Bike,31,4.5,17.433.809,78.386.744,17.543.809,78.496.744,22.64,60.0,24.21
Very High,INDORES19DEL02,Clear,Buffet,Bike,34,4.4,22.745.536,75.893.106,22.875.536,76.023.106,22.24,44.0,31.08
Very High,PUNERES15DEL02,Clear,Snack,Bike,30,4.9,18.636.215,73.751.081,18.766.215,73.881.081,22.84,48.0,29.29
Very High,MUMRES15DEL03,Clear,Buffet,Bike,27,4.6,19.176.269,72.836.721,19.266.269,72.926.721,27.63,51.0,20.87
Very High,BANGRES18DEL01,Foggy,Snack,Bike,35,3.5,12.913.041,77.683.237,13.023.041,77.793.237,22.77,73.0,25.02
Very High,PUNERES010DEL02,Clear,Buffet,Bike,38,4.1,18.539.299,73.897.902,18.669.299,74.027.902,23.47,47.0,29.57
Very High,PUNERES09DEL02,Clear,Snack,Bike,31,4.2,18.536.562,73.896.485,18.666.562,74.026.485,23.47,47.0,30.28
Very High,GOARES17DEL03,Cloudy,Drinks,Bike,30,4.4,15.496.162,73.825.364,15.586.162,73.915.364,28.88,68.0,21.77
Very High,JAPRES01DEL03,Clear,Meal,Bike,28,4.6,2.690.519,75.810.753,2.704.519,75.950.753,23.92,30.0,25.98
Very High,MUMRES09DEL02,Foggy,Drinks,Bike,33,4.4,18.994.049,72.825.203,19.124.049,72.955.203,28.05,57.0,29.68
Very High,CHENRES16DEL02,Cloudy,Snack,Bike,21,4.8,13.049.645,80.242.268,13.129.645,80.322.268,28.35,82.0,22.11
Very High,KOLRES02DEL02,Foggy,Meal,Bike,37,4.6,22.514.585,8.839.331,22.644.585,8.852.331,28.02,65.0,30.19
Very High,CHENRES19DEL02,Cloudy,Buffet,Bike,28,4.9,12.986.047,80.218.114,13.116.047,80.348.114,28.39,82.0,28.68
Very High,AURGRES01DEL03,Foggy,Buffet,E-Bike,39,4.4,19.876.219,75.346.017,19.966.219,75.436.017,19.98,60.0,26.39
Very High,AGRRES01DEL01,Clear,Meal,E-Bike,34,4.8,27.161.661,78.011.544,27.271.661,78.121.544,25.87,37.0,24.02
Very High,KOCRES17DEL01,Partly Cloudy,Snack,Bike,26,5.0,9.959.778,76.296.106,10.069.778,76.406.106,24.3,90.0,23.54
Very High,KNPRES12DEL03,Clear,Drinks,E-Bike,38,4.6,26.492.106,80.327.797,26.582.106,80.417.797,25.62,42.0,20.31
Very High,BANGRES01DEL01,Foggy,Buffet,Bike,32,4.7,12.933.284,77.615.428,13.043.284,77.725.428,22.64,73.0,24.37
Very High,INDORES07DEL02,Clear,Buffet,Bike,27,5.0,22.722.634,75.886.959,22.852.634,76.016.959,22.29,44.0,26.95
Very High,HYDRES01DEL01,Foggy,Buffet,E-Bike,21,4.5,17.410.371,78.437.225,17.520.371,78.547.225,22.75,60.0,22.65
Very High,JAPRES09DEL02,Clear,Meal,Bike,32,4.9,26.911.378,75.789.034,27.041.378,75.919.034,23.86,29.0,24.58
Very High,HYDRES08DEL02,Foggy,Buffet,Bike,21,4.4,17.438.263,78.397.865,17.568.263,78.527.865,22.59,60.0,30.05
Very High,KOLRES17DEL01,Foggy,Meal,Bike,21,4.8,22.569.358,88.433.452,22.679.358,88.543.452,28.01,65.0,28.96
Very High,JAPRES15DEL03,Clear,Drinks,Bike,23,4.9,26.891.191,75.802.083,27.031.191,75.942.083,23.97,29.0,31.46
Very High,CHENRES07DEL02,Cloudy,Buffet,E-Bike,32,4.6,13.081.878,80.248.519,13.211.878,80.378.519,28.34,75.0,28.47
Very High,HYDRES08DEL02,Foggy,Drinks,Bike,33,5.0,17.438.263,78.397.865,17.568.263,78.527.865,22.59,60.0,30.05
Very High,JAPRES08DEL03,Clear,Drinks,Bike,21,5.0,26.910.262,75.783.013,27.050.262,75.923.013,23.9,29.0,25.84
Very High,HYDRES05DEL02,Foggy,Meal,Bike,33,4.7,17.433.809,78.386.744,17.563.809,78.516.744,22.59,60.0,30.73
Very High,PUNERES19DEL02,Clear,Meal,E-Bike,22,4.6,18.563.934,73.915.367,18.643.935,73.995.367,23.46,47.0,23.05
Very High,BANGRES09DEL02,Foggy,Snack,Bike,30,4.5,12.934.179,77.615.797,13.064.179,77.745.797,22.29,73.0,26.43
Very High,PUNERES09DEL02,Clear,Meal,Bike,30,4.3,18.536.562,73.896.485,18.666.562,74.026.485,23.47,47.0,30.28
Very High,JAPRES16DEL03,Clear,Drinks,Bike,23,4.8,26.849.596,75.800.512,26.989.596,75.940.512,24.0,29.0,26.45
Very High,KOLRES08DEL01,Foggy,Meal,E-Bike,32,4.3,2.253.796,88.349.843,2.264.796,88.459.843,27.98,65.0,25.55
Very High,JAPRES19DEL03,Clear,Snack,Bike,35,4.8,26.913.726,7.575.282,27.053.726,7.589.282,23.72,29.0,28.64
Very High,CHENRES18DEL02,Cloudy,Drinks,Bike,36,5.0,12.981.615,80.231.598,13.111.615,80.361.598,28.4,82.0,29.9
Very High,CHENRES13DEL02,Cloudy,Snack,Bike,34,4.9,13.027.018,80.254.791,13.107.018,80.334.791,28.39,82.0,20.12
Very High,JAPRES16DEL02,Clear,Snack,Bike,38,4.3,26.849.596,75.800.512,26.979.596,75.930.512,23.99,29.0,24.68
Very High,PUNERES010DEL02,Clear,Drinks,Bike,24,4.9,18.539.299,73.897.902,18.619.299,73.977.902,23.39,47.0,20.13
Very High,JAPRES19DEL01,Foggy,Drinks,Bike,22,4.8,26.913.726,7.575.282,26.983.726,7.582.282,22.84,46.0,23.18
Very High,DEHRES06DEL01,Clear,Buffet,E-Bike,29,4.6,30.361.281,78.068.022,30.431.281,78.138.022,12.02,84.0,16.46
Very High,PUNERES19DEL02,Clear,Meal,Bike,29,5.0,18.563.934,73.915.367,18.643.935,73.995.367,23.46,47.0,23.05
Very High,BANGRES08DEL02,Foggy,Snack,Bike,29,4.8,12.906.229,77.596.791,13.036.229,77.726.791,22.64,73.0,27.09
Very High,MUMRES05DEL02,Foggy,Drinks,Bike,29,4.6,18.927.584,72.832.585,18.977.584,72.882.585,28.05,57.0,38.17837876717937
Very High,GOARES07DEL02,Cloudy,Buffet,Bike,35,4.5,15.561.295,73.749.478,15.691.295,73.879.478,28.86,66.0,27.01
Very High,MUMRES07DEL01,Foggy,Meal,Bike,31,5.0,19.091.458,72.827.808,19.161.458,72.897.808,27.26,57.0,18.18
Very High,AURGRES06DEL03,Foggy,Drinks,Bike,20,5.0,19.874.449,75.360.232,19.964.449,75.450.232,20.36,60.0,21.42
Very High,HYDRES15DEL01,Foggy,Drinks,Bike,37,3.7,1.745.971,78.368.855,1.756.971,78.478.855,22.59,60.0,25.63
Very High,COIMBRES17DEL02,Foggy,Meal,Bike,23,4.8,11.026.117,76.944.652,11.156.117,77.074.652,26.1,73.0,26.45
Very High,CHENRES12DEL02,Cloudy,Buffet,Bike,30,4.6,12.972.793,80.249.982,13.102.793,80.379.982,28.43,83.0,30.58
Very High,KOLRES11DEL01,Foggy,Buffet,E-Bike,35,4.8,22.577.821,88.400.581,22.687.821,88.510.581,27.99,65.0,22.67
Very High,JAPRES13DEL03,Clear,Meal,Bike,39,4.2,26.846.156,758.023,26.986.156,759.423,24.0,29.0,29.74
Very High,SURRES14DEL02,Clear,Drinks,Bike,20,5.0,21.157.729,72.768.726,21.287.729,72.898.726,24.9,42.0,33.95
Very High,PUNERES03DEL02,Clear,Snack,Bike,38,5.0,18.554.382,73.798.206,18.634.382,73.878.206,22.71,48.0,22.84
Very High,COIMBRES010DEL02,Foggy,Snack,Bike,35,4.1,11.003.008,7.697.544,11.133.009,7.710.544,26.2,73.0,24.82
Very High,MUMRES02DEL01,Clear,Buffet,Bike,30,4.6,19.221.315,72.862.381,19.331.315,72.972.381,27.94,55.0,35.89
Very High,JAPRES02DEL02,Clear,Drinks,Bike,37,4.9,26.914.142,75.805.704,27.044.142,75.935.704,23.92,32.0,27.14
Very High,JAPRES010DEL03,Clear,Meal,Bike,39,4.7,26.921.411,75.793.604,27.061.411,75.933.604,23.86,32.0,27.74
Very High,AGRRES20DEL01,Clear,Snack,Bike,31,4.7,27.158.822,78.045.359,27.268.822,78.155.359,25.15,39.0,30.7
Very High,INDORES07DEL02,Clear,Meal,Bike,34,3.7,22.722.634,75.886.959,22.852.634,76.016.959,22.29,44.0,26.95
Very High,CHENRES06DEL01,Cloudy,Snack,Bike,25,4.7,13.054.347,80.257.221,13.164.347,80.367.221,28.36,86.0,25.21
Very High,ALHRES20DEL03,Clear,Buffet,Bike,38,4.7,25.454.697,81.834.492,25.594.697,81.974.492,24.6,45.0,28.06
Very High,BANGRES08DEL01,Foggy,Buffet,Bike,27,4.6,12.906.229,77.596.791,13.016.229,77.706.791,22.92,73.0,21.31
Very High,KNPRES010DEL02,Clear,Snack,E-Bike,38,4.9,2.647.775,80.351.569,2.660.775,80.481.569,25.14,43.0,27.08
Very High,PUNERES18DEL02,Clear,Drinks,Bike,21,4.9,18.593.481,73.785.901,18.723.481,73.915.901,22.43,50.0,29.35
Very High,INDORES04DEL01,Clear,Buffet,Bike,22,4.0,22.753.659,75.903.365,22.863.659,76.013.365,22.31,45.0,29.59
Very High,HYDRES09DEL02,Foggy,Buffet,Bike,35,4.6,17.431.668,78.408.321,17.561.668,78.538.321,22.63,60.0,26.58
Very High,MUMRES20DEL01,Foggy,Drinks,Bike,34,3.1,19.103.249,72.846.749,19.213.249,72.956.749,27.86,57.0,28.84
Very High,CHENRES05DEL01,Cloudy,Drinks,Bike,36,4.2,13.058.616,80.264.151,13.168.616,80.374.151,28.36,86.0,24.34
Very High,PUNERES03DEL03,Clear,Drinks,Bike,24,4.9,18.554.382,73.798.206,18.644.382,73.888.206,22.44,50.0,21.42
Very High,INDORES01DEL01,Clear,Snack,E-Bike,39,3.5,22.695.207,75.866.059,22.805.207,75.976.059,22.18,46.0,24.91
Very High,BANGRES13DEL01,Foggy,Meal,E-Bike,29,4.6,12.935.662,7.761.413,13.045.662,7.772.413,22.59,73.0,22.75
Very High,MUMRES08DEL02,Foggy,Meal,Bike,35,4.4,19.065.838,72.832.658,19.195.838,72.962.658,27.9,57.0,27.21
Very High,PUNERES02DEL03,Clear,Snack,E-Bike,29,4.5,1.855.144,73.804.855,1.864.144,73.894.855,22.44,50.0,20.02
Very High,SURRES09DEL02,Clear,Meal,Bike,20,4.7,21.175.975,72.795.503,21.305.975,72.925.503,24.9,40.0,28.79
Very High,CHENRES18DEL01,Cloudy,Drinks,Bike,21,4.8,12.981.615,80.231.598,13.091.615,80.341.598,28.42,82.0,26.82
Very High,HYDRES13DEL01,Foggy,Drinks,Bike,28,4.7,17.431.477,7.840.035,17.541.477,7.851.035,22.52,60.0,27.05
Very High,CHENRES07DEL01,Cloudy,Buffet,Bike,25,4.9,13.081.878,80.248.519,13.191.878,80.358.519,28.34,86.0,25.39
Very High,CHENRES03DEL03,Cloudy,Buffet,Bike,31,4.5,13.091.809,80.219.104,13.181.809,80.309.104,28.26,82.0,23.8
Very High,JAPRES010DEL03,Clear,Drinks,Bike,34,4.4,26.921.411,75.793.604,27.061.411,75.933.604,23.86,32.0,27.74
Very High,CHENRES010DEL01,Cloudy,Meal,Bike,27,4.8,13.066.762,80.251.865,13.136.762,80.321.865,28.35,82.0,20.75
Very High,MYSRES03DEL03,Clear,Drinks,Bike,38,4.8,12.299.524,7.664.262,12.389.524,7.673.262,20.19,68.0,16.83
Very High,CHENRES03DEL03,Cloudy,Drinks,Bike,24,4.4,13.091.809,80.219.104,13.181.809,80.309.104,28.26,82.0,23.8
Very High,CHENRES14DEL01,Cloudy,Snack,Bike,36,4.4,13.026.279,80.174.568,13.136.279,80.284.568,28.3,82.0,30.56
Very High,KNPRES09DEL03,Clear,Buffet,E-Bike,26,4.9,26.473.698,80.352.677,26.613.698,80.492.677,25.14,43.0,34.0
Very High,BANGRES09DEL02,Foggy,Drinks,Bike,29,4.5,12.934.179,77.615.797,13.064.179,77.745.797,22.29,73.0,25.35
Very High,INDORES13DEL02,Clear,Meal,Bike,28,4.4,22.745.049,75.892.471,22.875.049,76.022.471,22.25,46.0,31.28
Very High,HYDRES17DEL03,Foggy,Buffet,Bike,28,4.8,17.451.976,78.385.883,17.541.976,78.475.883,22.77,60.0,22.45
Very High,ALHRES13DEL03,Clear,Buffet,Bike,36,4.9,25.451.646,81.832.796,25.591.646,81.972.796,24.6,45.0,24.75
Very High,MUMRES08DEL01,Foggy,Snack,Bike,36,4.0,19.065.838,72.832.658,19.175.838,72.942.658,27.86,57.0,27.92
Very High,BANGRES18DEL01,Foggy,Buffet,Bike,20,4.7,12.913.041,77.683.237,13.023.041,77.793.237,22.77,73.0,24.77
Very High,CHENRES010DEL03,Cloudy,Snack,Bike,37,3.6,13.066.762,80.251.865,13.156.762,80.341.865,28.35,82.0,23.65
Very High,JAPRES07DEL03,Foggy,Meal,Bike,24,4.6,26.766.536,75.837.333,26.906.536,75.977.333,24.07,46.0,38.17837876717937
Very High,KOLRES18DEL03,Foggy,Drinks,Bike,23,4.3,22.569.367,88.433.187,22.659.367,88.523.187,28.03,65.0,22.58
Very High,MUMRES03DEL03,Clear,Drinks,Bike,33,4.9,1.922.384,72.841.347,1.931.384,72.931.347,27.22,54.0,34.81
Very High,MUMRES04DEL02,Clear,Meal,Bike,24,4.5,19.254.567,72.848.923,19.384.567,72.978.923,27.71,58.0,38.17837876717937
Very High,MYSRES08DEL03,Clear,Meal,Bike,27,4.6,12.297.954,76.665.169,12.387.954,76.755.169,20.04,69.0,21.05
Very High,BHPRES20DEL01,Clear,Drinks,Bike,23,4.9,23.235.123,77.398.886,23.345.123,77.508.886,21.52,44.0,20.98
Very High,MUMRES08DEL01,Foggy,Meal,Bike,34,4.5,19.065.838,72.832.658,19.175.838,72.942.658,27.86,57.0,27.92
Very High,KNPRES03DEL03,Clear,Snack,Bike,26,4.6,26.469.003,80.316.344,26.609.003,80.456.344,25.26,43.0,29.63
Very High,RANCHIRES05DEL01,Foggy,Snack,Bike,21,5.0,23.355.164,85.324.097,23.425.164,85.394.097,20.26,83.0,23.34
Very High,CHENRES07DEL02,Cloudy,Buffet,Bike,37,4.8,13.081.878,80.248.519,13.161.878,80.328.519,28.33,82.0,20.89
Very High,BHPRES03DEL02,Clear,Buffet,Bike,38,4.8,23.214.294,77.435.361,23.344.294,77.565.361,21.18,46.0,29.43
Very High,COIMBRES07DEL02,Foggy,Snack,Bike,23,4.9,1.096.185,76.971.082,1.109.185,77.101.082,26.08,73.0,27.37
Very High,CHENRES06DEL02,Cloudy,Buffet,Bike,28,4.8,13.054.347,80.257.221,13.134.347,80.337.221,28.36,82.0,16.93
Very High,HYDRES06DEL01,Foggy,Buffet,E-Bike,32,4.9,17.455.894,78.375.467,17.565.894,78.485.467,22.6,60.0,26.46
Very High,DEHRES010DEL03,Clear,Buffet,Bike,26,5.0,30.328.174,78.049.117,30.418.174,78.139.117,11.87,83.0,19.11
Very High,JAPRES01DEL02,Clear,Snack,Bike,36,4.2,2.690.519,75.810.753,2.703.519,75.940.753,23.93,32.0,29.49
Very High,CHENRES04DEL01,Cloudy,Snack,Bike,28,4.6,1.302.978,80.208.812,1.313.978,80.318.812,28.35,82.0,28.07
Very High,MUMRES06DEL02,Foggy,Snack,Bike,25,4.1,19.055.831,72.833.984,19.185.831,72.963.984,27.95,57.0,27.95
Very High,BANGRES15DEL02,Foggy,Drinks,Bike,29,4.7,12.975.377,77.696.664,13.105.377,77.826.664,22.07,73.0,26.95
Very High,PUNERES07DEL03,Clear,Snack,Bike,29,4.9,18.546.947,73.900.626,18.636.947,73.990.626,22.96,49.0,18.49
Very High,AURGRES18DEL01,Foggy,Meal,Bike,30,4.2,19.888.716,75.321.461,19.998.716,75.431.461,20.89,60.0,26.62
Very High,CHENRES09DEL02,Foggy,Drinks,Bike,26,4.5,13.044.694,8.026.147,13.094.694,8.031.147,28.38,82.0,16.28
Very High,BHPRES11DEL02,Clear,Snack,Bike,29,5.0,23.233.219,77.433.571,23.363.219,77.563.571,21.39,45.0,30.86
Very High,CHENRES11DEL01,Cloudy,Drinks,Bike,38,3.6,13.064.181,80.236.442,13.174.181,80.346.442,28.34,82.0,27.07
Very High,MYSRES08DEL02,Clear,Drinks,Bike,25,4.6,12.297.954,76.665.169,12.427.954,76.795.169,19.76,69.0,25.66
Very High,CHENRES13DEL01,Cloudy,Drinks,Bike,24,4.5,13.027.018,80.254.791,13.137.018,80.364.791,28.38,82.0,22.66
Very High,CHENRES010DEL01,Cloudy,Snack,Bike,38,4.6,13.066.762,80.251.865,13.136.762,80.321.865,28.35,82.0,20.75
Very High,MUMRES17DEL02,Clear,Snack,Bike,31,4.6,19.121.999,72.908.493,19.251.999,73.038.493,27.99,51.0,25.72
Very High,CHENRES06DEL02,Cloudy,Buffet,Bike,37,3.8,13.054.347,80.257.221,13.134.347,80.337.221,28.36,82.0,16.93
Very High,AURGRES08DEL01,Foggy,Drinks,Bike,35,4.9,19.876.428,75.364.792,19.986.428,75.474.792,20.98,60.0,25.32
Very High,CHENRES16DEL03,Cloudy,Drinks,Bike,28,4.6,13.049.645,80.242.268,13.139.645,80.332.268,28.35,82.0,23.55
Very High,CHENRES06DEL02,Cloudy,Drinks,Bike,21,4.7,13.054.347,80.257.221,13.184.347,80.387.221,28.36,77.0,28.29
Very High,CHENRES05DEL03,Cloudy,Snack,Bike,20,5.0,13.058.616,80.264.151,13.118.616,80.324.151,28.32,82.0,16.3
Very High,PUNERES19DEL01,Clear,Meal,Bike,33,5.0,18.563.934,73.915.367,18.673.935,74.025.367,22.93,48.0,25.16
Very High,MUMRES13DEL02,Clear,Buffet,Bike,31,3.9,19.178.321,72.834.715,19.308.321,72.964.715,28.04,53.0,38.17837876717937
Very High,COIMBRES09DEL02,Foggy,Buffet,Bike,27,4.6,11.008.638,76.984.311,11.138.638,77.114.311,26.17,73.0,24.97
Very High,MUMRES18DEL03,Foggy,Meal,Bike,37,4.6,191.093,72.825.451,191.993,72.915.451,26.96,57.0,13.4
Very High,PUNERES19DEL02,Clear,Snack,Bike,24,4.8,18.563.934,73.915.367,18.643.935,73.995.367,22.96,49.0,23.05
Very High,BHPRES11DEL01,Clear,Meal,Bike,20,5.0,23.233.219,77.433.571,23.343.219,77.543.571,21.39,45.0,30.83
Very High,JAPRES20DEL03,Clear,Snack,Bike,26,4.5,26.956.431,75.776.649,27.096.431,75.916.649,23.07,31.0,34.12
Very High,INDORES15DEL02,Clear,Meal,Bike,29,4.8,22.760.072,75.892.574,22.890.072,76.022.574,22.2,45.0,26.3
Very High,PUNERES14DEL02,Clear,Drinks,Bike,29,4.6,18.516.216,73.842.527,18.646.216,73.972.527,22.83,49.0,24.84
Very High,CHENRES010DEL01,Rain,Meal,Bike,36,4.7,13.066.762,80.251.865,13.176.762,80.361.865,28.28,86.0,27.07
Very High,HYDRES01DEL01,Foggy,Meal,Bike,21,4.6,17.410.371,78.437.225,17.520.371,78.547.225,22.75,60.0,22.65
Very High,MUMRES02DEL03,Clear,Buffet,Bike,30,4.6,19.221.315,72.862.381,19.311.315,72.952.381,28.05,54.0,32.34
Very High,BANGRES15DEL02,Foggy,Drinks,E-Bike,27,4.6,12.975.377,77.696.664,13.105.377,77.826.664,22.07,73.0,27.12
Very High,CHENRES010DEL02,Rain,Buffet,Bike,25,4.7,13.066.762,80.251.865,13.196.762,80.381.865,28.44,77.0,30.14
Very High,SURRES19DEL02,Clear,Snack,Bike,26,4.7,21.149.669,72.772.629,21.279.669,72.902.629,24.91,40.0,34.22
Very High,COIMBRES06DEL02,Foggy,Snack,Bike,33,4.6,11.021.278,76.995.017,11.151.278,77.125.017,26.25,73.0,32.94
